productId,price,name,shop,自营
10035612232395,69.90,完美日记 薄透雾感浮光微漾唇釉名片系列心动名片水光唇露雾面哑光显白卡片新手学生生日礼物 【心动限定柔雾版】013 微涩柿子,完美日记官方旗舰店,"['京东物流', '放心购', '满130-40']"
100009721173,79.90,"	
ZEESEA滋色爱丽丝唇釉礼盒套装4支装（姿色哑光润唇膏唇泥唇彩唇蜜唇油学生情人节生日礼物送女友）",ZEESEA京东自营官方旗舰店,"['自营', '放心购', '赠']"
10030645522286,519.00,花西子丹朱明眸眼唇套装彩妆盘唇膜化妆品组合生日礼物七夕节情人节送女友 陶瓷M304+洛神赋彩妆盘+唇膜,花西子旗舰店,['放心购']
100007899305,59.00,"	
colorkey 珂拉琪雾面哑光空气唇釉 R108焦糖红栗 1.7g 唇彩唇蜜唇泥哑光系列 不易掉色不易沾杯丝绒显白",colorkey京东自营官方旗舰店,"['自营', '放心购', '闪购', '2件7.5折']"
10027478806510,158.00,【限定款·音乐投影礼盒】中国风雕花套装彩妆礼盒纪念日礼物生日礼物送妈妈女朋友老婆化妆品全套 音乐投影礼盒,众美尚品化妆品专营店,"['京东物流', '免邮']"
53881180179,335.00,dior迪奥礼盒套装新Dior999哑光720彩妆套盒唇膏生日礼物女送 女友老婆朋友 迪奥999正红色丝绒（礼盒装）,布鲁斯美妆专营店,"['京东物流', '放心购']"
100011260044,460.00,汤姆福特(TOM FORD)烈焰幻魅唇膏礼盒(TF16# 3g+香水小样1.5ml)TF女 小样随机 送朋友 生日礼物,汤姆福特（TOM FORD）京东自营专区,"['自营', '品质溯源', '满300-30', '赠']"
3762389,39.00,"	
Burt's Bees伯特小蜜蜂  天然淡彩唇膏豆沙色 保湿莹润 日常百搭 素颜必备 4.25g 美国进口",京东国际美妆自营新锐品牌店,"['自营', '放心购', '品质溯源', '秒杀', '满199-100']"
100020570174,59.00,Pink Bear 皮可熊琉光镜面水唇釉 L310白桃乌龙平价持久润泽显白小布丁2.5g 女学生镜面唇彩唇蜜礼物 ,Pink Bear京东自营旗舰店,['自营']
100006201651,59.90,"	
完美日记 PERFECT DIARY 倾色暮光唇膏 116 3.2g  生日礼物",完美日记京东自营旗舰店,"['自营', '放心购', '闪购']"
44383827837,655.00,dior迪奥礼盒套装Dior999哑光720彩妆套盒唇膏送 女友老婆朋友生日礼物女 两支装：迪奥999丝绒+999缎光,布鲁斯美妆专营店,"['京东物流', '放心购']"
54812787118,110.00,"	
3ce三熹玉丝绒唇膏 水唇釉#NULL SET 娇艳砖红色6G",丝芙兰官方旗舰店,['放心购']
100016525716,219.00,"	
花西子【同心礼】同心锁/浮雕雕花唇膏女保湿滋润中国风教师节情人节礼物-M130醉梅锁",花西子京东自营旗舰店,"['自营', '放心购']"
72478273043,219.00,【同心礼】花西子同心锁浮雕雕花唇膏女学生保湿滋润显白不易粘杯掉色中国风情人节礼物送女友 M211朱砂锁（红枫柿子）,花西子旗舰店,"['京东物流', '放心购']"
44357857244,639.00,【色号】Christian Louboutin克里斯提CL萝卜丁金管女王权杖 萝卜丁 720,陌梓海外旗舰店,[]
10024290613333,98.00,"	
【官方真品 防伪可查】传奇红樱桃今生唇膏专柜微商同款变色滋润健康润千人千色官网旗舰老湖堂官方网 唇膏 1支",千雅美妆专营店,"['京东物流', '放心购']"
10037257453722,99.00,完美日记 锁色薄纱名片唇釉唇纱轻薄柔雾哑光显白卡片名片唇纱丝绒唇釉持久不沾杯雾面 202 厌倦玫瑰,完美日记官方旗舰店,"['放心购', '新品']"
10035982398586,1245.00,【生日礼物女】送女友老婆汤姆福特(TOM FORD)tf16 80礼盒套装TF15细管27 明星组合【16+80+100+细管27】,埃坶玖化妆品专营店,"['京东物流', '放心购', '秒杀']"
10029537118490,260.00,YSL圣罗兰杨树林小金条21圆管80ysl1966唇膏送老婆女友生日礼物女礼盒套装 方管1966#送礼盒,埃坶玖化妆品专营店,"['京东物流', '放心购']"
100018330456,285.00,"	
圣罗兰(YSL)哑光小金条28号 2.2g【高阶胡萝卜色 橘棕色 复古哑光】生日礼物送女友",圣罗兰（YSL）海外京东自营专区,"['自营', '放心购', '品质溯源', '秒杀', '券159-20', '每满300-30']"
100015124639,129.00,玛丽黛佳生日礼物彩妆套装滋润保湿丝绒哑光浓郁显色显白 小白管迷你三色唇膏礼盒（3支装),玛丽黛佳京东自营旗舰店,['自营']
69626489432,110.00,"	
3ce三熹玉丝绒唇膏 4g,#DAFFODIL,#玛萨拉红色",丝芙兰官方旗舰店,['放心购']
67056030232,99.90,卡姿兰 雾吻唇膏哑光滋润不拔干小样套装礼盒枫叶红萝卜色小辣椒显白雾面平价 M06 蜜桃乌龙 3.2g,卡姿兰旗舰店,"['放心购', '免邮', '赠']"
100024318272,350.00,"	
圣罗兰（YSL）小金条33号 糖渍金桔色 2.2g（哑光  持久易上色 送礼盒）生日礼物",圣罗兰（YSL）美妆京东自营专区,"['自营', '放心购', '新品', '品质溯源', '每满300-30']"
100016635754,89.00,"	
卡姿兰（Carslan）雾吻唇膏（雾面哑光不易沾杯不易掉色)M07（焦糖拿铁）生日礼物女",卡姿兰京东自营官方旗舰店,"['自营', '放心购', '闪购']"
10020073668593,854.00,YSL圣罗兰礼盒套装香水ysl1966小金条21小粉条214生日礼物女送女友套盒杨树林 三支礼盒（小粉条214+小金条21+阿唇釉405）,埃坶玖美妆专营店,"['京东物流', '放心购']"
10031581387244,89.90,完美日记 细跟恣意出色丝绒细管玫瑰限定哑光显白唇膏周迅同款生日礼物送女友 【玫瑰限定】L04 赤茶红棕,完美日记官方旗舰店,['放心购']
62867346195,69.90,ZEESEA滋色毕加索哑光 姿色非不掉色不沾杯润唇膏滋润保湿显色持久女士唇釉唇彩学生套装  920 烂番茄色（毕加索联名款）,ZEESEA旗舰店,"['放心购', '免邮', '满130-60']"
31860084028,59.90,完美日记 倾色慕光唇膏小黑钻 不显唇纹持久显色滋润明星同款生日礼物 117 柿香甜茶（柿子色）,完美日记官方旗舰店,"['京东物流', '放心购', '免邮', '满110-50']"
10035612232398,69.90,完美日记 薄透雾感浮光微漾唇釉名片系列心动名片水光唇露雾面哑光显白卡片新手学生生日礼物 【心动限定水光版】114 栗子红棕,完美日记官方旗舰店,"['京东物流', '放心购', '满130-40']"
64176279171,999.00,dior迪奥礼盒套装新Dior999哑光720彩妆套盒唇膏生日礼物女送 女友老婆朋友 三只装：999哑光+999缎光+772（礼盒装）,布鲁斯美妆专营店,"['京东物流', '放心购']"
61732506589,69.00,colorkey珂拉琪丝绒空气哑光唇釉唇泥不易掉色防水番茄蜜桃唇彩唇蜜送女友礼物 O611 枫糖姜橘,colorkey官方旗舰店,"['京东物流', '放心购', '满129-60']"
10020113863894,616.00,Dior迪奥礼盒套装999哑光滋润丝绒唇膏888 720生日礼物女显白套盒生日礼物 迪奥772+细管21,布鲁斯化妆品专营店,['放心购']
100020255004,300.00,兰蔻菁纯柔雾染唇液 288 6ml 小蛮腰哑光唇釉唇膏橘咖小奶猫 礼盒 11.11预售爆款,兰蔻京东自营官方旗舰店,"['自营', '放心购', '券1200-100', '赠']"
68411078513,660.00,迪奥(Dior)礼盒套装999哑光888#520唇膏女生生日礼物女772送老婆香水彩妆套盒 【双只装】迪奥999缎光+772豆沙色【专柜礼盒】,埃坶玖美妆专营店,"['京东物流', '放心购']"
64119968114,238.00,Armani阿玛尼唇釉405/415/400/200红管礼盒套装臻致丝绒哑光液体唇膏 红管415#山楂红,芙珂丝化妆品专营店,"['京东物流', '放心购', '秒杀', '免邮']"
100016280782,59.00,"	
colorkey 珂拉琪雾面丝绒空气哑光唇釉 B605肉桂蜜桃（哆啦A梦版）1.7g 唇彩唇蜜唇泥不易沾杯不易掉色",colorkey京东自营官方旗舰店,"['自营', '放心购', '闪购', '2件7.5折']"
100011596807,69.00,"	
colorkey 珂拉琪黑缎唇釉 R908烤茶栗棕2g 丝滑润哑系列 唇彩唇蜜唇膏哑光丝绒雾面不易掉色不易沾杯",colorkey京东自营官方旗舰店,"['自营', '闪购', '99元2件']"
100022898442,309.00,GUCCI古驰倾色华缎唇膏 金管缎光#25 米开理红 3.5g 生日礼物送女友,香水彩妆京东自营专区,"['自营', '放心购']"
25903519141,128.00,圣罗兰（YSL）纯 13#显白橘红斩男色 1.3g小样,夏妍美妆专营店,"['京东物流', '放心购', '券1000-30']"
31502488736,114.00,卡姿兰小红唇 胶原美芯唇膏保湿顺滑滋润持久不易粘杯20色可选显气色情人节七夕礼物年货 01#豆沙暖红,卡姿兰东尚专卖店,"['放心购', '免邮', '赠']"
62167832968,89.00,卡姿兰礼盒不易掉色金致胶原美芯唇膏滋润持久保湿补水持妆学生妆显气色双芯设计平价情人节七夕礼物  21#轻奢棕,卡姿兰东尚专卖店,"['放心购', '免邮', '赠']"
100017664220,210.00,"	
魅可(MAC)丝缎柔雾液体唇釉唇彩 5ml MAC SMASH(mac987 野生红莓色 柔焦磨皮 生日礼物女 )",MAC魅可海外自营专区,"['自营', '放心购', '品质溯源', '包税', '券299-20']"
100026324228,199.00,"	
3CE三熹玉情调配方迷你套装礼盒2一盒五色#MOOD RECIPE LIP COLOR MINI KIT2脏橘南瓜",3CE京东自营官方旗舰店,"['自营', '新品', '每满159-60']"
100024296844,49.00,INTO YOU唇泥 女主角唇颊两用哑光雾面丝绒唇釉学生持久显白唇蜜 #EM12 糖渍草莓色,INTO YOU京东自营旗舰店,"['自营', '放心购']"
26687956009,158.00,迪奥（Dior） 烈艳蓝金唇膏 丝绒999# 1.5g小样 带盒带中文标,夏妍美妆专营店,"['京东物流', '券1000-30']"
69172884132,636.00,【送女友礼物】汤姆福特(TOM FORD)烈焰幻魅唇膏tf16 号100号礼盒套装生日礼物女 情投意合双支套装：TF16+阿405,布鲁斯美妆专营店,"['京东物流', '放心购']"
100008729009,89.90,"	
完美日记小细跟恣意出色丝绒细管L03枫叶切尔西 0.8g（枫叶橘棕色）周迅同款  唇膏 生日礼物",完美日记京东自营旗舰店,"['自营', '闪购']"
27662572240,89.00,卡姿兰哑光礼盒 金致胶原轻雾感唇膏女 持久滋润保湿不易脱色防水不易沾杯李佳琦推荐七夕情人节礼物  19#【欲】霉霉色,卡姿兰东尚专卖店,"['放心购', '免邮', '赠']"
59180771711,356.00,自然堂 炫彩盈润高显色唇膏3.2g 升级全新色号 化妆品彩妆节礼物持久显色高级显白百搭不挑皮 【三色诗词礼盒】（胡萝卜色+中国红+肉桂裸）,自然堂官方旗舰店,['放心购']
100014224323,99.90,完美日记 银翼小细跟聚色水光滋润细管 2099磁力豆沙（咖调豆沙色）生日礼物唇膏 生日礼物,完美日记京东自营旗舰店,"['自营', '放心购']"
68443642452,25.90,美宝莲小样绝色持久唇膏迷你装礼盒套装一盒多色豆沙色斩男色不易掉色不易沾杯 无敌红芭比,美宝莲瑞驰专卖店,['赠']
10028432782283,99.00,礼盒套装生日礼物女生教师节礼物送女友女朋友女孩闺蜜老婆创意实用浪漫表白礼品纳兹斐尔 美妆套装九件套,纳兹斐尔礼品京东自营旗舰店,['自营']
100003255409,335.00,圣罗兰（YSL）圆管83号 复古红 3.2g （滋养润泽）生日礼物,圣罗兰（YSL）美妆京东自营专区,"['自营', '放心购', '品质溯源']"
71869504167,676.00,【送老婆生日礼物】迪奥(Dior)礼盒套装套盒999哑光888女士唇膏520教师节礼物中秋礼品 新款迪奥772+999丝绒,埃坶玖美妆专营店,"['京东物流', '放心购']"
10030426882787,109.00,薇娅推荐卡姿兰雾吻雾面哑光女学生显白不易沾杯持久保湿不易掉色礼物送女友礼盒M05奶油萝卜 M05奶油萝卜,丽之尚化妆品专营店,"['京东物流', '放心购', '满99-10']"
100025922760,335.00,纪梵希（Givenchy） 高定香榭甜润.唇膏 N001 棒棒糖 生日礼物,GIVENCHY纪梵希京东自营官方旗舰店,['自营']
100014224323,139.00,"	
完美日记 银翼小细跟聚色水光滋润细管 2099磁力豆沙（咖调豆沙色）生日礼物唇膏 生日礼物",完美日记京东自营旗舰店,"['自营', '放心购', '新品']"
10024371906404,520.00,ARMANI阿玛尼礼盒彩妆套装405红管唇釉生日礼物女情人节礼物 一心一意礼盒（405+205）,布鲁斯化妆品专营店,"['京东物流', '放心购']"
65679377847,129.00,花西子雕花浮雕唇膏女学生半哑光正红色烂番茄色不易粘杯掉色中国风杜鹃情人节送女友生日礼物 M505紫云绣（浆果葡萄）,花西子旗舰店,"['京东物流', '放心购']"
100026321190,129.00,"	
3CE三熹玉浓郁哑光唇釉云朵唇釉网红#蜜桃奶茶#TOO CLOSE",3CE京东自营官方旗舰店,"['自营', '放心购', '新品', '每满159-60']"
100000339454,39.90,"	
完美日记雾色梦境哑光唇釉909小圆舞曲2.5g巨显白唇釉 唇膏 生日礼物",完美日记京东自营旗舰店,"['自营', '放心购', '闪购']"
10026268930349,198.00,限定款锦瑟和鸣中国风礼盒彩妆套装美妆化妆品套盒唇膏女生老婆生日礼物送女朋友闺蜜女士结婚纪念日实用 锦瑟和鸣雕花10件套【限定款国风音乐灯光礼盒】,琉缘礼品旗舰店,['放心购']
100012773311,59.00,"	
INTO YOU滤镜烟雾唇釉女学生平价雾面哑光唇彩唇蜜持久显白 #F06 薰豆色",INTO YOU京东自营旗舰店,"['自营', '新品', '满99-50', '赠']"
30650239249,290.00,"	
娇兰（Guerlain） 臻彩宝石唇膏 新款系列  214   3.5g",丝芙兰官方旗舰店,"['京东物流', '放心购']"
100008435299,285.00,"	
兰蔻菁纯柔雾哑光唇膏 278 3.4g 化妆品  保湿显白 礼盒 礼物送女友 11.11预售爆款",兰蔻京东自营官方旗舰店,"['自营', '放心购', '券1200-100', '赠']"
29166277511,54.00,"	
卡姿兰豆沙色唇膏 女士不掉色不易沾杯滋润保湿防水套装礼盒小样李佳琦推荐七夕礼物 #01 豆沙色+中样",香草物语化妆品,"['放心购', '闪购', '免邮', '满59-5']"
100008729009,89.90,"	
完美日记小细跟恣意出色丝绒细管L03枫叶切尔西 0.8g（枫叶橘棕色）周迅同款  唇膏 生日礼物",完美日记京东自营旗舰店,"['自营', '闪购']"
65659245175,89.00,花西子鲜花女学生款丝绒雾面哑光唇膏保湿滋润唇膏奶茶色豆沙色烂番茄色斩男色枫叶红梅子色生日礼物 M103 小红春（哑光枫棕红）,花西子旗舰店,['放心购']
100011596809,69.00,"	
colorkey 珂拉琪黑缎唇釉 R901海盐山楂2g 丝滑润哑系列 唇彩唇蜜唇膏哑光丝绒雾面不易掉色不易沾杯",colorkey京东自营官方旗舰店,"['自营', '放心购', '闪购', '99元2件']"
50635765635,228.00,【国内专柜版】YSL圣罗兰圆管方管系列黑管系列（配专柜礼盒礼袋） 圆管80（配礼盒礼袋）,炫彩轩美美妆专营店,"['京东物流', '放心购', '秒杀']"
47375210397,116.00,美宝莲 纵情耀星钻小灯管唇膏 小灯泡保湿滋润 玻璃唇 果嫩红色 少女轻熟女 SRD02-水红色,美宝莲官方旗舰店,['每满159-60']
100007391388,119.00,"	
美宝莲 MAYBELLINE 黑魔方绝色持久唇膏 缎光 888 玫瑰深豆沙色 3.9g（易上色持久）送女友送老婆",美宝莲京东自营官方旗舰店,"['自营', '放心购', '每满159-60']"
100013231876,109.00,"	
卡姿兰 Carslan 丝绒唇膏（克林姆特限量版-生命之树）(雾面哑光 )#19碎金麒麟 生日礼物女",卡姿兰京东自营官方旗舰店,"['自营', '放心购', '闪购']"
100018015754,350.00,圣罗兰（YSL）小金条 28号 高阶胡萝卜色 2.2g（复古哑光 秋冬色 送礼盒 新年礼物）,圣罗兰（YSL）美妆京东自营专区,"['自营', '放心购']"
71832546458,278.00,YSL圣罗兰礼盒套装小金条21号/23/28小粉条214/202杨树林细管纯女士哑光雾面唇膏 小金条1966#暖棕红,芙珂丝化妆品专营店,"['京东物流', '放心购', '秒杀', '免邮']"
68411775968,1272.00,汤姆福特(TOM FORD)tf16送女生闺蜜老婆生日礼物礼盒化妆品套装tf15#80#28 黑管16+tf80+100+细管27【挚爱礼盒装】,埃坶玖美妆专营店,"['京东物流', '放心购']"
100021947026,69.00,"	
卡姿兰(Carslan)甜吻镜面唇釉果冻唇彩唇蜜显白持久显色（G09多汁葡萄-细闪）生日礼物女",卡姿兰京东自营官方旗舰店,"['自营', '闪购']"
100024065480,330.00,娇兰（Guerlain）KISSKISS亲亲水感炫光唇膏129 3.2g滋润水润闪耀 ,娇兰（Guerlain）京东自营官方旗舰店,"['自营', '放心购', '新品', '券600-40']"
53649261151,116.00,美宝莲 绝色持久唇膏 黑魔方唇膏雾感哑光女学生 609 罂粟红,美宝莲官方旗舰店,"['放心购', '每满159-60']"
10029675738572,29.00,【两支39】小熊唇釉皮可小熊琉光镜面唇釉持久润泽显白玻璃唇釉呆萌熊小布丁唇彩唇蜜 01#白桃乌龙,楚博美妆护肤专营店,[]
67056030233,99.90,卡姿兰 雾吻唇膏哑光滋润不拔干小样套装礼盒枫叶红萝卜色小辣椒显白雾面平价 M12 焦糖可可 3.2g,卡姿兰旗舰店,"['放心购', '免邮', '赠']"
100022138724,69.00,"	
colorkey 珂拉琪黑缎唇釉 B909极地莓酒2g 丝滑润哑系列 唇彩唇蜜唇膏哑光丝绒雾面不易掉色不易沾杯",colorkey京东自营官方旗舰店,"['自营', '闪购', '99元2件']"
100024296848,49.00,"	
INTO YOU唇泥 女主角唇颊两用哑光雾面丝绒唇釉学生持久显白唇蜜 #EM02 桃红色",INTO YOU京东自营旗舰店,"['自营', '新品', '满89-10', '赠']"
10030047711328,198.00,"	
限定款同心定情锁礼盒青花瓷中国风雕花彩妆套装化妆品套盒结婚纪念日礼品生日礼物女生送女朋友老婆闺蜜 青花投影音乐礼盒【七仓配送",诚之诚美妆专营店,"['京东物流', '免邮']"
67417790726,109.00,"	
玛丽黛佳哑光丝绒雾面不易脱色沾杯持久保湿显白黄皮素颜骑士小白管唇膏女学生平价小众款 M508秘术遐想",玛丽黛佳旗舰店,"['京东物流', '放心购', '赠']"
100018015754,350.00,圣罗兰（YSL）小金条 28号 高阶胡萝卜色 2.2g（复古哑光 秋冬色 送礼盒 新年礼物）,圣罗兰（YSL）美妆京东自营专区,"['自营', '放心购']"
100013856609,185.00,"	
魅可（M.A.C）水漾晶亮唇膏26#（510 LADY BUG）3g 元气番茄红 水润轻盈镜面感  节日礼物",MAC魅可京东自营专区,"['自营', '放心购', '品质溯源', '每满100-10', '赠']"
100024296882,49.00,"	
INTO YOU空气感薄款唇泥哑光柔雾唇釉春夏持久显白女平价学生 #C2 珊瑚芍药",INTO YOU京东自营旗舰店,"['自营', '新品', '满89-10', '赠']"
100015801548,374.00,"	
圣罗兰（YSL）小金条礼盒28号 高阶胡萝卜色 2.2g（送香水1.2ml+护肤片装随机1ml*4）生日礼物",圣罗兰（YSL）美妆京东自营专区,"['自营', '放心购', '品质溯源', '每满300-30']"
100015486658,178.00,"	
魅可(MAC)丝缎柔雾液体唇釉唇彩 5ml MULL IT OVER(mac989 白桃奶盖色 哑而不干)",MAC魅可海外自营专区,"['自营', '放心购', '品质溯源', '包税', '券159-20', '满399-50']"
32450584037,122.00,"	
【节日礼物】魅可（M.A.C）魅可mac全色号子弹头时尚唇膏 3g 持久显色 602 CHILI小辣椒铁锈红（秀智款）保税速达",碧缇蓓海外专营店,"['京东物流', '免邮', '每满300-30']"
10029675738572,29.00,【两支39】小熊唇釉皮可小熊琉光镜面唇釉持久润泽显白玻璃唇釉呆萌熊小布丁唇彩唇蜜 01#白桃乌龙,楚博美妆护肤专营店,[]
10029182867220,29.00,into唇釉哑光you丝绒雾面唇泥女主角唇颊两用腮红平替持久不易沾杯显白唇泥 08#赤陶土色,达雷尔个护专营店,"['京东物流', '满58-19']"
28799203578,158.00,迪奥（Dior）烈艳蓝金唇膏 丝绒999# 1.5g小样 带盒带中文标,夏妍美妆专营店,"['京东物流', '放心购', '免邮', '券1000-30']"
100008602144,59.00,"	
colorkey 珂拉琪雾面丝绒空气哑光唇釉 R601酒渍杨梅1.7g 唇彩唇蜜唇泥丝绒系列不易沾杯不易掉色",colorkey京东自营官方旗舰店,"['自营', '放心购', '闪购', '2件7.5折']"
100017826246,99.00,"	
卡姿兰(carslan)雾吻唇膏（雾面哑光不易沾杯）(敦煌版)M13（蔓红风姿）生日礼物女",卡姿兰京东自营官方旗舰店,"['自营', '闪购']"
64104689362,936.00,dior迪奥礼盒套装Dior999哑光720彩妆套盒唇膏送 女友老婆朋友生日礼物女 两支礼盒套装：405+香水50ML,布鲁斯美妆专营店,"['京东物流', '放心购']"
10037303539467,99.90,完美日记 聚色水光滋润细管明星同款银翼细跟细管水光镜面 2049 银翼红棕（特调红棕）,完美日记官方旗舰店,['放心购']
50635765644,228.00,【国内专柜版】YSL圣罗兰圆管方管系列黑管系列（配专柜礼盒礼袋） 方管1（配礼盒礼袋）,炫彩轩美美妆专营店,"['京东物流', '放心购', '秒杀']"
100011927198,79.00,"	
KIKO 小黑管耀色-442赤茶暖杏3g/支 中国定制色保湿显色唇膏 礼物送女友",KIKO京东自营官方旗舰店,"['自营', '放心购', '3件5折']"
46026890018,228.00,【国内专柜】YSL圣罗兰圆管211斩男色416番茄色80号杨树林圣罗兰新款礼盒 哑光磨砂唇釉211#小甜椒色,丽姿惠美美妆专营店,"['京东物流', '放心购', '闪购']"
62777016341,228.00,【国内专柜】YSL圣罗兰圆管211斩男色416番茄色80号杨树林圣罗兰新款礼盒 黑管唇釉409#浆果酒红色,丽姿惠美美妆专营店,"['京东物流', '放心购', '闪购']"
100026474446,139.00,"	
完美日记 银翼小细跟聚色水光滋润细管 2025霓虹紫雨（紫调红棕） 生日礼物",完美日记京东自营旗舰店,"['自营', '新品']"
10032941261264,208.00,一鹿有你礼盒中国风同心锁雕花套装花仙西子化妆品彩妆套盒生日礼物女生送女朋友老婆老师闺蜜妈妈 一鹿有你【同心锁套盒+精美礼袋-限定礼盒】,诚之诚礼品专营店,['放心购']
100026324210,129.00,"	
3CE三熹玉网红哑光#229干枯米橘#229 DRY TANGEINE",3CE京东自营官方旗舰店,"['自营', '新品', '每满159-60']"
10033608309442,75.00,"	
魅可（M.A.C）魅可mac官网经典唇膏 子弹头时尚唇膏 DARE YOU （宝石红）保税速达",碧缇蓓海外专营店,"['京东物流', '免邮', '每满300-30']"
100024077584,300.00,"
兰蔻菁纯丝绒雾面唇膏505 3.4g 小蛮腰哑光朱砂红色 滋润化妆品礼盒礼物送女友 11.11预售爆款",兰蔻京东自营官方旗舰店,"['自营', '放心购', '新品', '券1200-100', '赠']"
66716532379,119.00,美宝莲 接吻棒SuperStay巨持妆哑光液体唇膏 防水哑光 唇膏 保湿不沾杯染 210 奶茶粉,美宝莲官方旗舰店,['每满159-60']
30223774622,107.00,自然堂 炫彩盈润高显色唇膏3.2g 升级全新色号 化妆品彩妆节礼物持久显色高级显白百搭不挑皮 303焦糖橘,自然堂官方旗舰店,"['放心购', '2件9折']"
10036002493178,108.00,花御颜中国风纸雕彩妆礼盒套装化妆品美妆套盒全套初学者礼盒结婚纪念日生日礼物女生送女朋友老婆闺蜜 纸雕彩妆礼盒,诚之诚礼品专营店,['放心购']
65194608782,278.00,YSL圣罗兰礼盒套装小金条21号/23/28小粉条214/202杨树林细管纯女士哑光雾面唇膏 小金条21#复古正红,芙珂丝化妆品专营店,"['京东物流', '放心购', '秒杀', '免邮']"
100000395295,39.90,"	
完美日记雾色梦境哑光唇釉905野兽派对2.5g（防水不易掉色唇蜜）唇釉 唇膏 生日礼物",完美日记京东自营旗舰店,"['自营', '闪购']"
1959605540,28.00,"	
【第二支5折】露华浓（Revlon）丽采黑管红管哑光雾面持久保湿滋润唇膏女士不易掉色化妆品女彩妆 黑管 008#棕调正红（哑光）",CHOICE美妆海外专营店,"['京东物流', '秒杀', '2件7.5折']"
100022664530,59.00,"	
Pink Bear 皮可熊琉光镜面水唇釉L120焦糖苹果平价持久润泽显白小布丁2.5g 女学生镜面唇彩唇蜜礼物 ",Pink Bear京东自营旗舰店,"['自营', '99元3件', '赠']"
48546176756,320.00,圣罗兰YSL杨树林细管小金条21小粉条圆管方管1966礼盒套装老婆女士生日礼物女 1966#暖棕红色,布鲁斯美妆专营店,"['京东物流', '放心购']"
10032947139098,219.00,礼盒套装生日礼物女生香皂花礼物女老师情人节礼物送女友女朋友女孩闺蜜老婆创意情侣实用表白赛尔曼 双层-国色佳人【一鹿有你投影礼盒】,赛尔曼礼品京东自营旗舰店,['自营']
68411775947,318.00,汤姆福特(TOM FORD)tf16送女生闺蜜老婆生日礼物礼盒化妆品套装tf15#80#28 TF16#斯嘉丽红【礼盒装】,埃坶玖美妆专营店,"['京东物流', '放心购']"
100013533590,39.00,"	
卡姿兰 （Carslan） 雾感丝滑唇釉 （防水 不易掉色 持久显白 唇彩 唇蜜  送女友礼物）102#豆沙色",卡姿兰京东自营官方旗舰店,"['自营', '放心购', '闪购']"
100026474466,139.00,"	
完美日记 银翼小细跟聚色水光滋润细管 2045液体玫瑰（粉调浅橘）唇膏 生日礼物",完美日记京东自营旗舰店,"['自营', '放心购', '新品']"
100012860373,460.00,"	
汤姆福特(TOM FORD)经典黑管唇膏礼盒(TF黑管16# 3g+礼盒)TF女 斯嘉丽红 送朋友 生日礼物",汤姆福特（TOM FORD）京东自营专区,"['自营', '放心购', '新品', '品质溯源', '满300-30', '赠']"
65658199887,379.00,花西子龙凤牛套装3支装彩妆套装牛年定制知音礼盒生日礼物七夕节情人节送女友 龙凤牛知音礼盒（M126+M122+M117),花西子旗舰店,"['京东物流', '放心购']"
53749250024,360.00,"纪梵希（Givenchy）高定香榭红丝绒唇膏 3.4g,N37 朱砂砖红",丝芙兰官方旗舰店,[]
10020141411350,298.00,礼欢情人节礼物送女友生日礼物女生套装永生花玫瑰花礼盒圣诞礼物送老婆爱人闺蜜结婚纪念日礼物 永生花豪华三层抽屉礼盒【往后余生 全,礼欢京东自营旗舰店,['自营']
100025922786,335.00,"	
纪梵希（Givenchy）高定香榭甜润.唇膏N303 棒棒糖 生日礼物",GIVENCHY纪梵希京东自营官方旗舰店,"['自营', '新品', '闪购', '券1200-100', '赠']"
100010205740,109.00,"	
卡姿兰 Carslan 丝绒唇膏（克林姆特限量版）(哑光 不易沾杯 生日礼物)#20碎金锦鲤生日礼物女",卡姿兰京东自营官方旗舰店,"['自营', '放心购', '闪购']"
100011114907,169.00,"	
尔木萄 (AMORTALS)礼盒套装(6支带手提包哑光滋润唇膏笔化妆品送女友送闺蜜生日礼物)",尔木萄（AMORTALS）京东自营旗舰店,"['自营', '放心购', '闪购']"
72226339520,596.00,YSL圣罗兰礼盒套装香水ysl1966小金条21小粉条214生日礼物女送女友套盒杨树林 小金条21+小粉条214【浪漫七夕】,埃坶玖美妆专营店,"['京东物流', '放心购']"
10033908773510,360.00,纪梵希（Givenchy）高定香榭粉丝绒唇膏 3.4g，N27 血柿红,丝芙兰官方旗舰店,['放心购']
43706791605,39.00,韩纪HanKey持久保湿不易褪色女 不掉色不沾杯不脱妆 防水滋润保湿 豆沙色04,科美衣美妆专营店,['每满159-60']
51132338200,95.00,现货速发蝶芙兰胡萝卜素健康变色唇膏彩妆保湿滋润型,蝶芙兰官方旗舰店,"['放心购', '免邮', '赠']"
68308204688,158.00,魅可mac602小辣椒316泫雅色646脏橘108牛血红复古红子弹头柔感哑光彩妆礼盒套装 316/916泫雅柔雾小辣椒色（版本随机发）,洛丝护肤专营店,"['京东物流', '放心购', '免邮']"
10025060420796,199.00,花西子花露玲珑陶瓷雕花哑光唇膏保湿滋润国潮文创匠心打造情人节生日礼物送女友 M414郎窑红（焦糖枣红）,花西子旗舰店,"['京东物流', '放心购']"
